"","species","STI","SD","5th_percentile","25th_percentile","75th_percentile","95th_percentile"
"6823","Tribulus terrestris",14.8899831053454,2.56445981757984,11.2384612803027,13.8289624574874,16.1931195167263,18.0125959733429
"6824","Trichocolea tomentella",7.388693196444,1.52981899512826,5.37070975851429,6.38802891151482,8.36082805692516,9.6168594209457
"6825","Trichoderma harzianum",9.97568995480739,1.29990499048694,9.74283519071168,9.84441683164369,10.1048150419718,10.2115519693022
"6826","Trichoderma pulvinatum",6.76099992328638,2.41100597190194,2.69109083105993,5.62136055506424,8.49959489307479,9.44711117485401
"6827","Trichodon cylindricus",7.98393211027977,2.1528576660174,3.95358384689718,7.34518217253282,9.40032582809305,9.85867473602199
"6828","Trichoglossum hirsutum",7.20979921294631,2.19280511805091,3.20473973776576,6.38468823035944,8.57709814968094,9.55970386919978
"6829","Trichoglossum walteri",6.25731572453121,1.82755191489154,4.18926111283356,5.36979365629221,7.25073553969616,8.16935091443338
"6830","Trichopezizella nidulus",8.18474739567663,1.24153688777066,6.64774550419795,7.77712443525461,8.88123326964343,9.29193782648613
"6831","Trichophorum alpinum",2.18449121064448,2.52097569665095,-1.14944355641821,0.199316190849136,4.11556737443648,6.23916999708621
"6832","Trichophorum cespitosum",3.74217930326149,3.33081027025972,-1.1771859092063,0.920958410439155,6.79078826608533,8.51795208692514
"6833","Trichophorum cespitosum subsp. germanicum",6.84532699798987,1.71414697020317,4.15732022791665,5.8567974033408,7.86978977614745,9.10350793473338
"6834","Trichostomum brachydontium",8.56829793768479,1.90452358903835,6.43486180790397,7.4852784163308,9.39359838669567,11.6153139255816
"6835","Trichostomum crispulum",8.85736641779583,2.11685810016902,6.49706175006352,7.79117464826887,9.63645562093784,12.0954374372115
"6836","Trichostomum tenuirostre",5.80895736622277,2.51057328257388,1.94485704453417,4.43563524697431,7.42224838003513,8.6682868132809
"6837","Trichothelium chloroticum",8.10458133798399,1.6441402782197,6.0609968732375,7.3150577974615,9.18728704531221,9.83307471380386
"6838","Trifolium alexandrinum",10.4637383486167,2.99207370058045,8.32983648977306,9.11313501297916,11.4022978991301,13.4458434794777
"6839","Trifolium alpestre",8.07505999604009,1.71509244698667,5.59614157555761,7.48446599667971,8.75979942250391,10.2136152881118
"6840","Trifolium alpinum",5.86347693020321,1.60713311605367,4.25062309919919,5.05055591504094,6.66377415091636,7.34754715355066
"6841","Trifolium angustifolium",14.7879809906302,2.03955138370341,11.2926833516267,13.5638417089741,16.2833220998112,17.0692547286323
"6842","Trifolium arvense",8.98038560369987,2.79638396696364,5.74535279449476,7.19768652128433,10.1174095947677,15.1911978957048
"6843","Trifolium aureum",6.47089837286654,1.80554504955245,3.58633099655006,5.69455191520279,7.36399469186137,8.95251065898386
"6844","Trifolium badium",4.64250472120436,1.64045785004419,3.29666395363902,3.65626618517545,5.37337897497262,6.57034946193512
"6845","Trifolium bocconei",14.6368857953432,1.70759643011684,12.7258122571372,14.1662260802524,15.4607241940161,15.7845925339607
"6846","Trifolium campestre",9.98775643603175,3.13889354767767,6.61172249829612,7.85914772016473,11.0690006672768,16.8037312334196
"6847","Trifolium cernuum",15.1169811299018,1.09222615444921,13.9860223195063,14.7752080535329,15.6656746390908,15.8511511067391
"6848","Trifolium cherleri",15.6603395588255,1.89655486473382,12.7100691051984,14.7174522405431,16.824481292803,17.9914164281992
"6849","Trifolium clypeatum",18.8640283307023,0.749269204783497,18.2484355740518,18.6467038434889,19.1297086147117,19.3570240782801
"6850","Trifolium dubium",8.82041569839156,1.72784196659637,6.58754635051317,7.71287952832377,9.75398741387528,11.4081287325932
"6851","Trifolium fragiferum",9.76921090451809,2.4776873492748,6.85774993480427,8.12570622369984,10.6315637960873,14.7440193470742
"6852","Trifolium glomeratum",14.0836238390486,2.35429989405623,10.6177049405628,12.3916239548094,15.8597640940499,16.7621736078584
"6853","Trifolium hybridum",7.4388747948183,2.29491169914013,3.17141110601342,6.33958124763249,8.93327419392097,10.462989151475
"6854","Trifolium incarnatum",9.40135974276432,2.43266951597415,6.40642131457077,7.92875590228558,10.5451163805651,13.6627422994575
"6855","Trifolium lappaceum",15.8285797265176,2.20161793588327,12.4855372502,14.8102259957291,17.3033109388474,18.2602691189624
"6856","Trifolium medium",7.17063976175992,2.29475006906901,2.63121222134062,6.132445225539,8.53454069916089,10.3882293303876
"6857","Trifolium micranthum",9.6198296957765,1.69194964166919,7.85946759115403,8.75682745855063,9.98352244953917,12.3082883663259
"6858","Trifolium montanum",7.13215621068602,1.90395152345438,4.13655080699056,6.17338380939863,8.19410785080214,9.90867615698039
"6859","Trifolium nigrescens",14.589383441784,2.38242306000972,11.755638816607,13.2717544125294,16.0030589216982,17.4486337694171
"6860","Trifolium ochroleucon",10.4174726074458,1.8536191971839,7.64614641350601,9.60400060221852,11.3338994184649,12.9941969220069
"6861","Trifolium ornithopodioides",10.3030873165093,1.84137598949113,8.88161592384703,9.37304491283345,10.689438419581,12.6450036376969
"6862","Trifolium pilulare",18.0796754954779,1.10998254200359,17.0592780689409,17.8699989943787,18.5539118181564,18.6955464589061
"6863","Trifolium pratense",7.25454268874215,3.24597137991728,0.691609926223565,5.73622801497364,9.3325807697879,11.55323776685
"6864","Trifolium purpureum",16.0526401548651,3.01215168067365,12.4414213523248,15.1648234665748,17.6302463952351,18.2643694846232
"6865","Trifolium repens",7.1359885670723,3.58300332935982,0.298394781248357,5.26599435202155,9.31091013092941,12.3571799730084
"6866","Trifolium resupinatum",12.2850469982297,4.20725404795488,6.98904507010283,8.85117337772571,15.8924643884673,18.2005434179059
"6867","Trifolium scabrum",13.4511514955162,2.98969416204738,9.17776537254491,11.0354484842808,15.744948359681,17.8108609463203
"6868","Trifolium spadiceum",3.88371694456253,2.13630279648012,1.00937183994865,2.51028657065478,5.22857766954962,6.97277397176211
"6869","Trifolium squamosum",13.9206907843633,2.34780305173956,11.3218702710016,12.566712532189,15.3224633416557,16.4600944432699
"6870","Trifolium stellatum",15.7298447488438,2.0107981259454,12.6925266854813,14.5602694059762,17.0295848957977,18.5830436608917
"6871","Trifolium striatum",9.7836109524096,2.30774801614582,7.64987069599719,8.03861381498619,10.8618459368445,14.2599331994396
"6872","Trifolium strictum",12.5405644314757,2.12362134749564,10.1731242083686,11.2859717196773,13.8254014162032,14.830453678942
"6873","Trifolium subterraneum",13.0100469728167,2.73397713402239,9.50656054647981,10.872735238034,15.1954508803359,16.8669605871563
"6874","Trifolium suffocatum",14.0483081041358,2.50830590406501,11.2128899496474,12.727427841206,15.4682460263526,16.6416203929245
"6875","Trifolium tomentosum",15.692098287549,2.11653053362056,12.3720506136894,14.5749053975116,17.0056684112029,18.4509830136095
"6876","Triglochin maritima",6.58212014907764,2.55372112844605,1.79224548346336,5.40510179665599,8.0360297589568,9.39873483155222
"6877","Triglochin palustris",5.66028030531149,3.03594620160377,-0.216670621173321,3.74062514178118,7.80540762152042,9.20205725141202
"6878","Trinia glauca",10.942564869503,1.61695019965651,9.17642324991806,10.1772243158845,11.6955369578692,12.778415773149
"6879","Tripleurospermum inodorum",7.48151067241323,2.45818232334027,2.73141312151718,6.39816680932539,9.19180369229684,10.6595969999893
"6880","Tripleurospermum maritimum",7.60863335127027,2.21786479693746,3.67694144553555,6.9106980613873,8.94588630886896,9.83604239876481
"6881","Tripleurospermum subpolare",1.05861035323907,1.91933108807145,-1.13032132589916,-0.0599428322295774,2.20668084275667,3.24165673868464
"6882","Tripodion tetraphyllum",16.2531814040118,1.48051438563843,14.3985533108236,15.4785723146595,17.0793086018607,18.1852627455313
"6883","Tripolium pannonicum",7.86099108983631,2.46702298484754,4.61294259499907,6.53131549835812,8.74984610359791,12.3182050072437
"6884","Trisetaria panicea",15.595150833586,1.49767212640917,13.5649775345738,14.9986022332481,16.4648158982273,16.8943297083002
"6885","Trisetum flavescens",8.88559564325203,1.72760480188698,5.7615639123628,8.0004800676802,9.99055662830616,10.8776833309627
"6886","Trisetum spicatum",0.312851779993944,2.33031230051256,-3.77172165852986,-0.638287600568494,1.72164881788596,3.0414928602555
"6887","Triticum aestivum",8.17696082135521,1.96026364013303,5.74043252654269,7.27540524361413,9.00282409448738,10.9010676457367
"6888","Triticum dicoccoides",18.7508849970041,0.683691977204554,18.1635237141031,18.6118909650149,19.0161095815778,19.1093736621282
"6889","Triticum urartu",16.5035369351934,1.09579274704038,15.5984169729246,16.0182645683494,17.0215043679949,17.4356922870701
"6890","Tritomaria exsecta",6.60579820008404,1.52006127810042,4.93196715338877,5.87350080234434,7.4174896623006,8.09379674411723
"6891","Tritomaria exsectiformis",6.60333351115657,3.03280946315768,1.35613867374849,6.23257706135006,8.22338637941545,9.2728551960241
"6892","Tritomaria polita",0.843095431220343,2.69524887631427,-2.81607383039438,-0.768528893292747,2.51902361971983,4.37850036811552
"6893","Tritomaria quinquedentata",4.55999213542586,4.01243663717329,-3.1373291121869,2.4000489591918,7.38520872869586,8.62501313789382
"6894","Tritomaria scitula",-1.85039331287905,3.17722857382049,-5.51192087304391,-4.0001841722297,0.109528503192108,1.67659955600258
"6895","Trochila ilicina",8.6170397163082,1.01909238292759,7.0898584969719,7.97645827280043,9.3727462694271,9.72087697880084
"6896","Trollius europaeus",4.0365340052099,3.6288057439273,-2.21690466382278,1.00071155349263,7.09990733092345,8.27389596324863
"6897","Tropaeolum majus",9.13215562467724,3.0860403791146,6.13778267612988,7.38339649428701,10.1035154149733,14.9026944663769
"6898","Tsuga heterophylla",7.93588077657365,1.29873649302062,6.09764546930602,7.26859133910447,8.78357132553782,9.45804145463777
"6899","Tuberaria guttata",14.3405412504872,2.33682875294471,10.5584288524771,12.6304906989876,16.2141752431974,16.9491477665394
"6900","Tuberaria lignosa",14.7124009458289,1.68641396482661,12.4407898372106,13.7958831706452,15.7779368197192,16.3539640702292
"6901","Tuckermannopsis chlorophylla",6.62649456098119,2.38942374399865,2.28238413133954,5.66945796732375,7.97779352470083,9.43381944267667
"6902","Tuckermanopsis chlorophylla",5.43418954495885,2.79256906625502,0.424366448551388,3.73678238261121,7.40990341992318,8.60860848621425
"6903","Tulipa agenensis",18.5114102463019,1.39808030527587,17.309933521652,18.3339478634055,19.0674457300213,19.2189791000124
"6904","Tulipa gesneriana",7.48248550175813,1.06876157337489,6.01760765646738,6.9932037586183,8.04280825224971,8.72901576845508
"6905","Tulipa sylvestris",8.16631519969793,2.11979611573509,5.98573128706417,7.0396924555462,8.75402851206942,11.8994966865842
"6906","Tulipa sylvestris subsp. australis",13.5257537473412,2.46006689557215,10.2078569545301,12.1008354852234,15.1261555067304,16.3396313209558
"6907","Turgenia latifolia",12.4613176173921,2.71021700519934,9.67772177534418,11.1208857527531,13.728495037549,15.266565563243
"6908","Turritis brassica",8.81336156190405,1.2349161381584,7.75762148571883,8.41102983669883,9.29228224719679,9.77437017453761
"6909","Turritis glabra",6.62625844556455,2.46420753980225,2.02380343798838,5.60343659772093,7.9556018064454,10.2682172965672
"6910","Tussilago farfara",6.78009042739841,2.89247478590448,0.890391638385935,5.3753941991656,8.76442402037318,10.2995382405383
"6911","Tylothallia biformigera",7.67248772030434,0.838977243934549,6.7455214349259,7.33979606548603,8.07218695732971,8.50686682196423
"6912","Typha angustifolia",8.5098353318076,2.08329521394383,5.93075404380762,7.2331990761899,9.50456718827374,11.8105929199184
"6913","Typha domingensis",15.5650887395396,2.50199909225483,11.7186644436516,14.381079916101,17.109568636985,18.5112243875127
"6914","Typha latifolia",8.20677897307996,2.04705933300251,5.10281430378991,7.00937136443513,9.45507339692404,10.8704979424611
"6915","Ulex argenteus",16.6638096446819,0.156169548315234,16.5772696293115,16.6125418359554,16.7113882292096,16.7693193147812
"6916","Ulex boivinii",16.3185062272434,0.346328031890471,16.00273149163,16.1931131470493,16.4596216770628,16.5494688727489
"6917","Ulex europaeus",9.1877588729098,1.93528031859124,6.9133979344598,7.74129084068722,10.1558680703079,12.7797031917602
"6918","Ulex gallii",9.28548544594944,1.10240992874558,7.88500110732004,8.80484823214528,9.73907494155126,10.9245910319801
"6919","Ulex minor",11.9180490042963,2.19667111812137,9.16538158124053,10.7114746383633,13.0960056794736,15.2783006335235
"6920","Ulex parviflorus",14.8403393193187,1.71670615304776,12.3028358352719,13.917050505055,15.9998760502158,16.7922032380783
"6921","Ulmus glabra",7.21925201149471,2.22567297717619,3.03344969417181,6.10076690405397,8.54140080553612,10.1944104293562
"6922","Ulmus hollandica",8.96904112785466,1.17490085851139,7.85528553031887,8.27015720425545,9.56631070922823,10.2856091777743
"6923","Ulmus laevis",9.02865388546563,1.68596743333851,6.53944030532663,8.04429662320361,10.189118594472,10.8685383593918
"6924","Ulmus minor",10.3226749849642,2.28364384127807,7.71573322237245,8.91194362240888,10.9827814341627,15.1691649973337
"6925","Ulota calvescens",8.95658049822621,1.33836778829705,7.93648007989912,8.37061933927266,9.22129019961092,10.4884511840767
"6926","Ulota crispa",7.63123884890302,1.8347409183109,4.4593319449145,6.50910474912023,9.13834715590402,9.84438882001738
"6927","Ulota curvifolia",1.1248138693506,1.84661954351724,-1.09470134614887,-0.0203094885753837,2.18599255206386,3.47308826067649
"6928","Ulota drummondii",6.07304751819572,1.69714351461473,3.2438359242292,5.48474733268826,7.09608019963202,7.70771912470289
"6929","Ulota hutchinsiae",6.73181557459427,1.68030165407314,4.07709495234799,6.06305020802453,7.74675206052171,8.47500540898408
"6930","Ulota phyllantha",8.24884661016234,1.63978627568503,5.11515370255499,7.55664562847257,9.42339984074215,9.92230666510055
"6931","Ulothrix flacca",6.96020482306149,2.21812341876286,4.6174122270404,6.10554956439708,7.94368129832228,9.27343220357447
"6932","Ulva compressa",8.99520565135522,3.82074136177797,5.37423633550345,6.89011354269158,10.6579244287865,13.3904310349764
"6933","Ulva intestinalis",7.74938116096371,2.47933281824041,3.80836173649833,6.71436918383006,9.00462852052101,10.8778609539242
"6934","Ulva lactuca",8.06121041518809,2.0649277533938,5.16761189553301,7.12321904745097,9.23139700670538,10.2474927853641
"6935","Ulva linza",7.97579124030469,2.45944780079797,4.92278816714361,6.90316399960665,9.16355810256542,10.9761366574065
"6936","Ulva prolifera",7.51195171338178,2.47253777166312,4.25911105842134,6.65182725084248,8.65742919273011,10.2389427473413
"6937","Ulvaria splendens",5.53519524390734,2.51046780774425,3.46983896382392,4.73628253249619,6.2444260196633,7.54408816293555
"6938","Ulvella viridis",7.37432572134383,1.52226042726159,6.23968220022434,6.78653444937678,7.8622338808718,8.63178973471816
"6939","Umbilicaria arctica",0.821360079724371,2.22644741513081,-2.45957634528848,-0.28713539619958,2.1223119825015,3.66935699828338
"6940","Umbilicaria crustulosa",3.72447555276042,5.85638902132765,-3.5301852510574,1.28227942363216,6.65827344840647,10.9788983907658
"6941","Umbilicaria cylindrica",2.95904863211036,3.58463822375821,-1.8633697697306,0.462297278926624,5.76698793189617,7.87184044277433
"6942","Umbilicaria deusta",3.90589964747393,3.27218746320251,-0.886932121375889,1.85506252083639,6.1939125116611,7.81485750178776
"6943","Umbilicaria hirsuta",4.79905866477217,2.82796454403994,0.700197596443831,3.22696384091127,6.37678020045231,8.11458977393188
"6944","Umbilicaria hyperborea",1.04913670740274,3.40005000026276,-3.78907164442049,-0.325433578510907,3.08138473672855,5.0935326994365
"6945","Umbilicaria polyphylla",5.36733565607399,3.16969523341095,-0.179971051229703,4.110225361473,7.18506542070067,8.74768588930121
"6946","Umbilicaria polyrrhiza",6.87573416649821,1.47020582569577,5.08788885604251,6.36149300934519,7.50071790892903,8.67968094706283
"6947","Umbilicaria proboscidea",1.62139290726122,3.61177715883001,-3.10032965838622,-0.142828615324394,4.02782603347408,6.50371647869599
"6948","Umbilicaria spodochroa",5.96805311371844,1.46244976159829,4.3021172674867,5.4192027975845,6.53842971106136,7.44274223691732
"6949","Umbilicaria torrefacta",3.3790786092252,3.21558364675755,-1.16128792248773,0.924935246912052,6.02848287704383,7.64956291905067
"6950","Umbilicaria vellea",1.43153582047371,3.70670311714181,-2.65022247573431,-0.75486384102668,3.13595482452023,7.03473618712973
"6951","Umbilicus horizontalis",15.9680325349534,1.80798425286173,13.7608887352542,15.1695972219657,16.7524302136453,18.0612775996756
"6952","Umbilicus intermedius",19.6621997100617,0.146423534671265,19.5510591712819,19.5669519129164,19.7224460746011,19.7820717837849
"6953","Umbilicus rupestris",12.5594724522642,3.04881323347951,8.57457319816432,9.72926059827921,15.3364337327847,16.7013094368822
"6954","Urnula craterium",6.10338307795001,1.12671107052487,5.50187396738953,5.81056550344819,6.40028405036482,6.71868674103204
"6955","Urospermum dalechampii",14.2836066629734,1.57787336375218,12.4154238583713,13.3876775847829,15.0829043884185,16.2675535039986
"6956","Urospermum picroides",15.9340680320721,1.98613123375858,13.0404347839989,14.8307353428011,17.174804654786,18.6765226372811
"6957","Urospora penicilliformis",6.66377044152519,1.81872956345141,4.81961719072187,5.97524782031037,7.49166327109643,8.41236449850201
"6958","Urtica dioica",7.27277219004311,3.07941784116273,1.13256937620091,5.87604746941026,9.23744955805958,11.2098685077327
"6959","Urtica dioica subsp. holosericea",4.92164010625148,2.54714287694918,1.61441157636376,3.47430279294547,6.65145314284474,7.54210817151089
"6960","Urtica membranacea",15.6313708692954,1.49683947471182,13.2778639510124,14.9933421116789,16.5143921157584,17.2698743255108
"6961","Urtica pilulifera",16.3937366200996,2.44154060365523,13.1149744668585,15.2100949851589,17.983306796659,18.8115010270702
"6962","Urtica sondenii",0.598323639567505,2.00138622033617,-1.77430017285218,-0.581511814567256,1.74016995608059,2.94745943226606
"6963","Urtica urens",8.85733674684693,2.83344561177207,5.82050741113893,7.37981270142322,9.7055398001759,14.9351421374072
"6964","Usnea articulata",10.8960808505719,1.9326982505797,9.66378481409579,10.0515753391972,11.1717500326188,13.2996359730515
"6965","Usnea barbata",5.14073723602142,2.7701643409158,2.18931865476961,3.73210135775345,6.1832536842254,8.62972487123575
"6966","Usnea ceratina",9.59732043173761,1.02327064209645,8.67190172605763,9.32012217968864,9.86545676450757,10.5423029446755
"6967","Usnea cornuta",8.87892687800196,1.58204394945242,7.0548732776872,7.99290212195226,9.53549098689914,10.6908173199873
"6968","Usnea dasypoga",4.98690770743101,2.35546840587693,0.955399913868609,3.39990646504415,6.74058649021971,7.95157840457361
"6969","Usnea filipendula",4.38281916195102,2.2338938151259,1.48004238819296,3.14061266907563,5.53739264085663,7.54265784063685
"6970","Usnea flammea",8.72742157517709,2.17357001624812,6.75368154161397,7.54507746946727,9.30365096035914,12.070204741179
"6971","Usnea florida",8.0268389913662,1.50230153811949,6.08943418901672,7.24801748362402,8.86638050071445,9.64792916282114
"6972","Usnea fragilescens",7.81308695777928,1.01968571115358,6.76380845127531,7.24754575637071,8.31574636916945,9.08703874278782
"6973","Usnea glabrescens",5.41531873001907,3.30289659528578,1.6318190623096,3.31912174951491,7.22604733470733,9.95429014406332
"6974","Usnea hirta",5.77758407674422,2.51569368278028,1.26705970811341,4.63596979872465,7.12795474277253,9.05183633159223
"6975","Usnea lapponica",2.91759788549742,3.11238655455617,-0.2601934612771,0.950190692585301,4.23289796230286,7.34597520246866
"6976","Usnea longissima",3.09604786122745,1.3144291868479,1.99638910642959,2.55539953768653,3.47348123339035,4.55990649162422
"6977","Usnea rubicunda",10.3952099736572,2.22934955039279,8.36708030665469,9.13909994118592,11.3756576768615,13.3288960838198
"6978","Usnea scabrata",6.41032880800127,2.27566698340957,4.88429923938314,5.64696386564721,7.16291801897233,7.88833648741671
"6979","Usnea subfloridana",6.920811636054,2.48466035506695,2.01464009705425,5.94580870762546,8.561933422119,9.7817270347399
"6980","Usnea substerilis",4.37876955659901,3.19178766535705,1.77827909495824,2.83649537214592,5.66822298285869,7.43320503502858
"6981","Usnea wasmuthii",8.14081712819874,2.37663915952011,5.83392657890426,6.96508411468233,8.78860024766358,11.9435920608512
"6982","Utricularia australis",8.72346326087856,2.05996698340416,6.00520532674064,7.36412228068604,9.99373112903996,11.5831810162582
"6983","Utricularia intermedia",4.1618956849444,2.87516022887234,-0.508933371271362,1.72259478106459,6.51690549002401,7.70763582727234
"6984","Utricularia minor",5.31581804667667,2.96744183312975,-0.18030832704776,3.42698841221856,7.43145324433991,8.91345712365203
"6985","Utricularia stygia",5.95806381760497,2.08048701891469,2.23328337048082,5.31004558122207,7.29574189002129,7.72280114838526
"6986","Utricularia vulgaris",6.29922899320037,2.64736051405687,1.05975003078158,5.10708637851538,8.03449215094486,9.71890642575663
"6987","Utricularia x ochroleuca",4.79799043318632,2.47278700303414,1.24567565796479,3.28529385335894,6.5723718994478,7.5162677007873
"6988","Vaccaria hispanica",12.2847100179546,3.57673583340853,7.48281482470188,9.92302216741883,14.484677560127,17.1666946603352
"6989","Vaccinium microcarpum",1.80049176870506,2.63264638105917,-1.51258424431,-0.193226135227642,3.44777219787154,6.48096983097765
"6990","Vaccinium myrtillus",4.73234133010093,3.48686060896803,-0.995366439319604,1.76060817428679,7.54424543325271,9.4440912810795
"6991","Vaccinium oxycoccos",4.75031786974737,2.96435966024986,-0.340412332604201,2.37697094301776,7.10851649059261,8.58243558977824
"6992","Vaccinium uliginosum",3.14099157212093,3.04584589622983,-1.40222091600821,0.669467422978187,5.81288846095149,7.5963730030865
"6993","Vaccinium vitis-idaea",3.87993420956545,3.20908355548323,-1.36616642398267,1.17976783331927,6.60499203484178,8.17751585398087
"6994","Vachellia tortilis",20.1787973183357,0.277421875771791,19.9534573577828,20.1616459919651,20.2736728487406,20.3067801793168
"6995","Vagaria parviflora",19.1058077500324,0.278488069122345,18.9304731500533,19.0776136341625,19.1792156997472,19.205616798193
"6996","Vahliella leucophaea",3.96806400756528,3.22276180633954,-0.592604593730625,1.57780781211089,6.47772342558934,8.0334395721998
"6997","Valantia hispida",16.9568796098622,1.61472774772113,15.0599596259403,16.0621927915788,17.9345520495422,18.8096100839591
"6998","Valantia muralis",15.7353438711528,1.39683528065683,13.9982175180989,15.0938367411401,16.5029988831201,17.2060811400437
"6999","Valeriana crispa",7.81024718675023,0.44701484106198,7.29372340999928,7.56468566864164,8.05443608151707,8.2440562556764
"7000","Valeriana dioica",8.5376725962636,1.30349107379644,6.81646264990831,7.74018170022464,9.3338935368891,10.467595135563
"7001","Valeriana dioscoridis",17.550164866009,1.52029223582736,16.3044777083998,17.2140407144363,18.1423106700273,18.3521542719471
"7002","Valeriana montana",7.24048444104527,2.33013427784185,5.00640859056814,6.10025477477739,8.29965774378388,9.703181059264
"7003","Valeriana officinalis",8.2350378781364,1.72217386919082,5.6421322450788,7.2273218808482,9.48811407261798,10.6295575918076
"7004","Valeriana officinalis subsp. collina",8.1555126740119,0.999047569652672,7.32505631193028,7.83836575995637,8.52537804016017,8.99214111267396
"7005","Valeriana officinalis subsp. repens",9.56109356987046,0.16782185835359,9.36822313842472,9.4780967729514,9.63903950061338,9.69047452811781
"7006","Valeriana procurrens",10.2052738449022,0.619776494559729,9.54537186365838,9.91996298467792,10.5267636339376,10.9138206081188
"7007","Valeriana pyrenaica",8.13788388138385,1.13157288328569,7.14313933787756,7.55162891821987,8.52619684071105,9.58023514218295
"7008","Valeriana sambucifolia",3.87639534205194,2.86750928956598,-0.649260008800768,1.60919337205903,6.31626844833705,7.79839636618575
"7009","Valeriana saxatilis",5.0974279625214,0.875809594052963,4.50728958263314,4.79281652329694,5.36744369619926,5.77976819229702
"7010","Valeriana tripteris",7.54708460116119,2.41575517365583,5.143135215757,6.19005955457647,8.80199000048581,10.378049088132
"7011","Valeriana tuberosa",12.7927228831684,2.2161149975805,10.1423005366859,11.3962884933138,14.2286995219452,15.5196465426665
"7012","Valerianella carinata",10.5098650410196,1.61354811028868,8.59522061877983,9.71940168860024,10.9230133154407,13.3278628567709
"7013","Valerianella coronata",13.5212207474557,2.59970923297432,10.47126109947,11.8619793295247,15.0712741390536,16.9334826088567
"7014","Valerianella dentata",9.40551878400755,1.92827174826862,7.38811910346709,8.14238180242334,10.2016391145882,12.7082699518429
"7015","Valerianella discoidea",14.7797417875042,1.87154248537973,12.1992373729731,13.812032269639,15.9617122585805,16.9645275281093
"7016","Valerianella eriocarpa",12.0612687039296,1.86668114252009,10.2987571907951,11.0381743729082,12.85134395733,14.4914074922941
"7017","Valerianella locusta",9.06267466685934,1.66289378979927,6.93849252937561,7.89605087462264,10.1046662260149,11.6516754958378
"7018","Valerianella rimosa",9.95761989356224,1.26114207501165,8.41136747349922,9.29308005656252,10.6232898405948,11.4817427572594
"7019","Valerianella vesicaria",18.8512924501037,0.778438443508207,18.2588253419821,18.7277717642356,19.1133462781954,19.222959215881
"7020","Vallisneria spiralis",10.6080268916029,1.24628707347535,9.60803048521314,10.3224532108684,10.9762593130223,11.4724160955692
"7021","Vandenboschia speciosa",10.0925584306241,2.1244437885763,8.35025032816586,8.92521607353978,10.8663912369289,12.7497989686307
"7022","Varicellaria hemisphaerica",8.06415980167915,2.42868032446613,5.03668316690401,6.84236840416991,9.05594954746062,11.9648958136121
"7023","Varicellaria lactea",7.27761875794637,1.53241682638037,5.05231086848989,6.89285827894685,8.05642476228513,8.81378732096215
"7024","Varicellaria velata",9.17074478165037,0.769222700092862,8.7755651549158,8.94398473746447,9.35390115704055,9.62250406252422
"7025","Varicosporium elodeae",8.78194260499116,0.486147068506798,8.40723538429878,8.6091978474821,9.0042919170414,9.09247622973883
"7026","Velezia rigida",14.4698443607271,2.7370626885242,10.6465793378175,12.9802716382745,16.2411292682974,17.7002972663461
"7027","Vella spinosa",14.6732979932516,0.219046558978279,14.5566946171779,14.5762465870049,14.7384498571326,14.8814939010856
"7028","Venturia rumicis",8.6827480191201,0.753119097349763,7.81930688921157,8.35073116017074,9.09887441518699,9.35297795551659
"7029","Veratrum album",5.85851135119799,3.16022689359089,2.2194229312058,3.63525975286352,7.6572983467693,10.3367590443095
"7030","Veratrum lobelianum",5.28624720954492,2.38810421300529,3.2810085201055,4.31642923510269,6.28502001860054,7.20276295332329
"7031","Verbascum blattaria",10.4818518232259,1.70287246468486,8.17226526108907,9.71629602722036,11.0912759733837,13.1866107141699
"7032","Verbascum densiflorum",8.93296264882445,1.41056843761093,7.04413019128055,8.13444730432819,9.89688056077372,10.6737347755396
"7033","Verbascum lychnitis",8.91209042559261,1.71642417532305,6.24284548894249,7.9866867212596,10.1109327320736,11.0318847144092
"7034","Verbascum nigrum",7.34498519361503,2.20102806791799,3.11348777870331,6.36605099356391,8.74414517751661,10.1371039860735
"7035","Verbascum phlomoides",9.01033790596361,1.80311747859603,6.7592970304979,7.84745238457435,10.0303069300891,11.6363325385628
"7036","Verbascum pulverulentum",11.1787224823093,1.54585083386029,9.52381376718135,10.3424899827302,11.7134570687295,13.7591741875928
"7037","Verbascum rotundifolium subsp. haenseleri",14.30541645594,0.743325973970417,13.7543906479975,14.0164585932765,14.5583158668581,14.9446254898735
"7038","Verbascum sinuatum",15.6360406326192,2.28861665186243,12.2957897412754,14.2353722445054,17.2204361997901,18.6850171154659
"7039","Verbascum speciosum",7.19136950518799,0.89492602763554,6.05727372797985,6.75580525003066,7.62632973527319,8.23498898150614
"7040","Verbascum thapsus",7.93941437828661,2.49359896485688,3.66364952073027,6.58631808633006,9.57569782585692,11.3771494837386
"7041","Verbascum thapsus subsp. giganteum",15.1680086216545,1.02131354320512,14.316135453925,14.8142369256978,15.5861924668459,15.9894492141203
"7042","Verbascum virgatum",11.3894802374643,2.50763249482171,8.53848083366969,9.81041034703036,12.7633335784538,14.9140804397056
"7043","Verbena bonariensis",8.96538147846802,2.48923710668558,6.1736660760584,7.58447056378443,9.95272452337577,12.8467019019689
"7044","Verbena officinalis",11.0642873014844,2.67285031068184,7.94314681427867,9.45947330538654,12.1628454255046,16.4407994246979
"7045","Verbesina montevidensis",11.5231296678391,1.75001573287996,9.8165344355701,10.6273672809072,12.406148105025,13.2853561582937
